query_id,origin,destination,query_type,source_hotspot,target_hotspot,count
6345,20315,118954,hotspot_to_hotspot,12,13,1
6346,227043,184376,hotspot_to_hotspot,14,19,1
6347,92523,139563,hotspot_to_random,18,-1,1
6348,222939,10490,hotspot_to_random,5,-1,1
6349,53468,263238,hotspot_to_random,3,-1,1
6350,151520,218790,hotspot_to_hotspot,1,5,1
6351,24789,189768,hotspot_to_hotspot,8,2,1
6352,179935,199642,hotspot_to_hotspot,9,20,1
6353,218753,33824,hotspot_to_hotspot,5,7,1
6354,23617,185278,hotspot_to_hotspot,8,9,1
6355,119087,225956,hotspot_to_random,13,-1,1
6356,204690,33718,hotspot_to_hotspot,1,7,1
6357,29380,17282,hotspot_to_hotspot,3,7,1
6358,207677,262071,hotspot_to_hotspot,17,4,1
6359,25160,226267,hotspot_to_hotspot,15,14,1
6360,214933,24362,hotspot_to_hotspot,17,8,1
6361,17236,27008,hotspot_to_random,7,-1,1
6362,262693,28417,random,-1,-1,1
6363,194413,118664,hotspot_to_hotspot,16,13,1
6364,53479,214111,hotspot_to_hotspot,3,19,1
6365,215206,207847,hotspot_to_hotspot,5,17,1
6366,207634,118696,hotspot_to_hotspot,17,13,1
6367,118723,139271,hotspot_to_hotspot,13,20,1
6368,92421,215032,hotspot_to_hotspot,18,1,1
6369,172961,135075,hotspot_to_hotspot,9,10,1
6370,193753,177830,hotspot_to_hotspot,16,9,1
6371,135695,17186,hotspot_to_hotspot,10,7,1
6372,163143,114443,hotspot_to_hotspot,19,11,1
6373,113435,23924,hotspot_to_hotspot,7,15,1
6374,119088,53172,hotspot_to_hotspot,13,3,1
6375,263155,43398,random,-1,-1,1
6376,33713,235536,hotspot_to_hotspot,7,16,1
6377,204828,23945,hotspot_to_hotspot,1,15,1
6378,240528,208592,hotspot_to_hotspot,4,17,1
6379,200962,50415,hotspot_to_hotspot,6,3,1
6380,163126,226837,hotspot_to_hotspot,19,14,1
6381,114326,118833,hotspot_to_hotspot,11,13,1
6382,207791,163157,hotspot_to_hotspot,17,19,1
6383,17372,139092,hotspot_to_hotspot,7,20,1
6384,173180,190502,hotspot_to_hotspot,9,2,1
6385,53233,88427,hotspot_to_random,3,-1,1
6386,58525,180953,random,-1,-1,1
6387,106600,15860,hotspot_to_random,18,-1,1
6388,173055,215244,hotspot_to_hotspot,9,5,1
6389,212240,227008,hotspot_to_hotspot,17,14,1
6390,214502,59291,hotspot_to_random,6,-1,1
6391,118914,188682,hotspot_to_hotspot,13,2,1
6392,22264,135865,hotspot_to_hotspot,12,10,1
6393,139332,223571,hotspot_to_random,20,-1,1
6394,235280,226857,hotspot_to_hotspot,16,14,1
6395,55581,126210,random,-1,-1,1
6396,200961,92593,hotspot_to_hotspot,6,18,1
6397,24875,32866,hotspot_to_random,15,-1,1
6398,12312,104821,hotspot_to_random,8,-1,1
6399,24887,207752,hotspot_to_hotspot,8,17,1
6400,173580,88839,hotspot_to_random,9,-1,1
6401,135825,24808,hotspot_to_hotspot,10,15,1
6402,23212,227446,hotspot_to_hotspot,12,14,1
6403,118734,24215,hotspot_to_hotspot,13,15,1
6404,207832,119109,hotspot_to_hotspot,17,13,1
6405,25167,233747,hotspot_to_hotspot,15,16,1
6406,68668,30821,random,-1,-1,1
6407,184291,226150,hotspot_to_random,19,-1,1
6408,187585,134899,hotspot_to_hotspot,2,10,1
6409,199802,234199,hotspot_to_hotspot,20,14,1
6410,115210,106542,hotspot_to_random,11,-1,1
6411,17418,115038,hotspot_to_hotspot,7,11,1
6412,200924,188651,hotspot_to_hotspot,6,2,1
6413,233713,184211,hotspot_to_hotspot,16,19,1
6414,114171,118571,hotspot_to_hotspot,11,13,1
6415,233670,204553,hotspot_to_hotspot,16,1,1
6416,24835,207245,hotspot_to_hotspot,15,17,1
6417,234448,159366,hotspot_to_random,14,-1,1
6418,203810,102130,hotspot_to_random,1,-1,1
6419,204764,177272,hotspot_to_random,17,-1,1
6420,207690,209966,hotspot_to_random,17,-1,1
6421,221943,172916,hotspot_to_hotspot,5,9,1
6422,193670,53433,hotspot_to_hotspot,16,3,1
6423,134666,184567,hotspot_to_hotspot,10,19,1
6424,207250,139257,hotspot_to_hotspot,17,20,1
6425,118801,193297,hotspot_to_hotspot,13,16,1
6426,52188,139336,hotspot_to_hotspot,2,20,1
6427,233732,135710,hotspot_to_hotspot,16,10,1
6428,119074,215167,hotspot_to_hotspot,13,6,1
6429,135977,118890,hotspot_to_random,10,-1,1
6430,52533,10880,random,-1,-1,1
6431,200653,24930,hotspot_to_hotspot,6,15,1
6432,53587,214061,hotspot_to_hotspot,3,19,1
6433,119029,24853,hotspot_to_hotspot,13,15,1
6434,53207,66529,hotspot_to_random,3,-1,1
6435,221972,33347,hotspot_to_random,5,-1,1
6436,258980,139265,hotspot_to_hotspot,4,20,1
6437,234289,56634,hotspot_to_hotspot,16,2,1
6438,17241,118539,hotspot_to_hotspot,7,13,1
6439,214821,209866,hotspot_to_random,17,-1,1
6440,207574,33880,hotspot_to_hotspot,17,7,1
6441,23854,23449,hotspot_to_hotspot,15,8,1
6442,163328,208547,hotspot_to_hotspot,19,17,1
6443,37980,133127,random,-1,-1,1
6444,226818,184159,hotspot_to_hotspot,14,19,1
6445,187544,215278,hotspot_to_hotspot,2,5,1
6446,138609,116032,hotspot_to_hotspot,20,18,1
6447,114287,23689,hotspot_to_hotspot,11,8,1
6448,173694,157197,hotspot_to_random,9,-1,1
6449,222060,258011,hotspot_to_hotspot,5,4,1
6450,92483,118275,hotspot_to_random,18,-1,1
6451,89278,216547,random,-1,-1,1
6452,114680,119070,hotspot_to_hotspot,11,13,1
6453,178035,193766,hotspot_to_hotspot,9,16,1
6454,53115,35382,hotspot_to_hotspot,3,7,1
6455,135017,139337,hotspot_to_hotspot,10,20,1
6456,92834,192320,hotspot_to_hotspot,18,16,1
6457,223088,235733,hotspot_to_random,5,-1,1
6458,139193,53517,hotspot_to_hotspot,20,3,1
6459,52192,129776,hotspot_to_random,2,-1,1
6460,187328,92832,hotspot_to_hotspot,2,18,1
6461,187366,114576,hotspot_to_hotspot,2,11,1
6462,184371,205401,hotspot_to_random,19,-1,1
6463,85071,238500,random,-1,-1,1
6464,257906,119304,hotspot_to_hotspot,4,13,1
6465,139069,17304,hotspot_to_hotspot,20,7,1
6466,262848,119015,hotspot_to_hotspot,4,13,1
6467,92829,200932,hotspot_to_hotspot,18,6,1
6468,207632,25146,hotspot_to_hotspot,17,15,1
6469,92518,109937,hotspot_to_random,18,-1,1
6470,207872,23583,hotspot_to_hotspot,17,15,1
6471,13934,207621,hotspot_to_hotspot,8,17,1
6472,114631,37301,hotspot_to_random,11,-1,1
6473,188689,163136,hotspot_to_hotspot,2,19,1
6474,2667,147935,random,-1,-1,1
6475,22771,53133,hotspot_to_hotspot,12,3,1
6476,189755,218764,hotspot_to_hotspot,2,5,1
6477,101741,222940,hotspot_to_hotspot,18,5,1
6478,204532,92607,hotspot_to_hotspot,1,18,1
6479,121285,145847,random,-1,-1,1
6480,218836,50646,hotspot_to_hotspot,5,3,1
6481,186338,184442,hotspot_to_hotspot,2,19,1
6482,114386,63103,hotspot_to_random,11,-1,1
6483,218794,243437,hotspot_to_random,5,-1,1
6484,193625,163194,hotspot_to_random,16,-1,1
6485,234227,201368,hotspot_to_hotspot,14,6,1
6486,118837,101649,hotspot_to_random,13,-1,1
6487,139015,103141,hotspot_to_hotspot,20,18,1
6488,23790,52989,hotspot_to_hotspot,8,3,1
6489,204605,114823,hotspot_to_hotspot,1,11,1
6490,53509,24065,hotspot_to_hotspot,3,8,1
6491,215257,204873,hotspot_to_hotspot,5,17,1
6492,34382,56634,hotspot_to_hotspot,8,2,1
6493,64386,201716,random,-1,-1,1
6494,21981,17866,hotspot_to_random,12,-1,1
6495,25163,115521,hotspot_to_hotspot,15,11,1
6496,235374,24206,hotspot_to_hotspot,14,15,1
6497,59141,225416,random,-1,-1,1
6498,52573,256014,hotspot_to_random,2,-1,1
6499,134234,163586,hotspot_to_hotspot,10,19,1
6500,196703,5158,random,-1,-1,1
6501,118529,257864,hotspot_to_hotspot,13,4,1
6502,23706,190618,hotspot_to_hotspot,15,2,1
6503,212322,162427,random,-1,-1,1
6504,214077,22938,hotspot_to_hotspot,19,12,1
6505,22871,17407,hotspot_to_hotspot,12,7,1
6506,92792,52756,hotspot_to_hotspot,18,3,1
6507,23979,138510,hotspot_to_random,15,-1,1
6508,68828,20232,random,-1,-1,1
6509,52584,204671,hotspot_to_hotspot,2,1,1
6510,226992,39764,hotspot_to_random,14,-1,1
6511,134933,86936,hotspot_to_random,10,-1,1
6512,207583,203803,hotspot_to_hotspot,17,1,1
6513,201303,74947,hotspot_to_random,6,-1,1
6514,23151,139020,hotspot_to_hotspot,12,20,1
6515,181084,226831,random,-1,-1,1
6516,116068,258736,hotspot_to_hotspot,18,4,1
6517,17460,49545,hotspot_to_random,7,-1,1
6518,151582,53147,hotspot_to_hotspot,1,3,1
6519,222122,12023,hotspot_to_hotspot,5,8,1
6520,172953,23531,hotspot_to_hotspot,9,8,1
6521,151731,200937,hotspot_to_hotspot,1,6,1
6522,13949,209054,hotspot_to_random,8,-1,1
6523,134365,214891,hotspot_to_hotspot,10,17,1
6524,134691,114399,hotspot_to_hotspot,10,11,1
6525,114044,233692,hotspot_to_hotspot,11,16,1
6526,23608,262096,hotspot_to_hotspot,8,4,1
6527,112435,119238,hotspot_to_hotspot,7,13,1
6528,194485,204771,hotspot_to_hotspot,16,1,1
6529,21191,163241,hotspot_to_hotspot,12,19,1
6530,172604,62625,random,-1,-1,1
6531,179880,134999,hotspot_to_hotspot,9,10,1
6532,134936,204711,hotspot_to_hotspot,10,1,1
6533,193763,119295,hotspot_to_hotspot,16,13,1
6534,187361,53202,hotspot_to_hotspot,2,3,1
6535,200757,227190,hotspot_to_hotspot,6,14,1
6536,204429,227209,hotspot_to_hotspot,1,14,1
6537,17783,139045,hotspot_to_hotspot,7,20,1
6538,135938,184133,hotspot_to_hotspot,10,19,1
6539,34594,238891,hotspot_to_hotspot,15,4,1
6540,184119,139174,hotspot_to_hotspot,19,20,1
6541,139394,22735,hotspot_to_hotspot,20,12,1
6542,185715,164920,random,-1,-1,1
6543,53386,34672,hotspot_to_random,3,-1,1
6544,173543,194837,hotspot_to_hotspot,9,6,1
6545,237161,231584,random,-1,-1,1
6546,17439,193669,hotspot_to_hotspot,7,16,1
6547,21194,226840,hotspot_to_hotspot,12,14,1
6548,214175,139358,hotspot_to_hotspot,19,20,1
6549,214081,227159,hotspot_to_hotspot,19,14,1
6550,176004,76062,random,-1,-1,1
6551,258985,52960,hotspot_to_hotspot,4,3,1
6552,53495,138543,hotspot_to_hotspot,3,20,1
6553,200697,114576,hotspot_to_hotspot,6,11,1
6554,187506,200475,hotspot_to_random,2,-1,1
6555,187562,204794,hotspot_to_hotspot,2,1,1
6556,97733,200308,random,-1,-1,1
6557,53480,118491,hotspot_to_hotspot,3,13,1
6558,92604,52581,hotspot_to_hotspot,18,2,1
6559,204041,33839,hotspot_to_hotspot,1,7,1
6560,240606,223894,random,-1,-1,1
6561,242769,254975,random,-1,-1,1
6562,172944,34594,hotspot_to_hotspot,9,8,1
6563,4189,227818,random,-1,-1,1
6564,204416,172969,hotspot_to_hotspot,1,9,1
6565,173096,21986,hotspot_to_hotspot,9,12,1
6566,22777,136295,hotspot_to_random,12,-1,1
6567,233594,227100,hotspot_to_random,14,-1,1
6568,88656,50434,random,-1,-1,1
6569,33941,92844,hotspot_to_hotspot,7,18,1
6570,263643,200651,hotspot_to_hotspot,4,6,1
6571,193487,119053,hotspot_to_hotspot,16,13,1
6572,162878,177397,random,-1,-1,1
6573,229963,256994,random,-1,-1,1
6574,184541,119253,hotspot_to_hotspot,19,13,1
6575,207833,233691,hotspot_to_hotspot,17,16,1
6576,114689,92772,hotspot_to_hotspot,11,18,1
6577,134279,193606,hotspot_to_hotspot,10,16,1
6578,162869,193530,hotspot_to_hotspot,19,16,1
6579,102985,204620,hotspot_to_hotspot,18,1,1
6580,17338,114402,hotspot_to_hotspot,7,11,1
6581,19795,21166,hotspot_to_hotspot,8,12,1
6582,207844,123421,hotspot_to_random,17,-1,1
6583,207499,70766,hotspot_to_random,17,-1,1
6584,218740,227200,hotspot_to_hotspot,5,14,1
6585,24185,24209,hotspot_to_hotspot,8,15,1
6586,214258,53327,hotspot_to_hotspot,19,3,1
6587,119393,184150,hotspot_to_hotspot,13,19,1
6588,138914,162322,hotspot_to_random,20,-1,1
6589,184447,223130,hotspot_to_hotspot,19,5,1
6590,105742,119041,hotspot_to_hotspot,18,13,1
6591,116192,218728,hotspot_to_hotspot,11,5,1
6592,226972,214179,hotspot_to_hotspot,14,19,1
6593,139373,30725,hotspot_to_random,20,-1,1
6594,139324,208558,hotspot_to_hotspot,20,17,1
6595,201336,239916,hotspot_to_random,6,-1,1
6596,190652,240122,hotspot_to_random,2,-1,1
6597,23027,90985,hotspot_to_random,12,-1,1
6598,53075,45801,hotspot_to_random,3,-1,1
6599,151955,176547,random,-1,-1,1
6600,175000,41353,hotspot_to_hotspot,9,3,1
6601,257880,139122,hotspot_to_hotspot,4,20,1
6602,118753,218929,hotspot_to_hotspot,13,5,1
6603,172933,23518,hotspot_to_hotspot,9,8,1
6604,200604,244781,hotspot_to_hotspot,6,4,1
6605,251637,245674,random,-1,-1,1
6606,187563,186666,hotspot_to_random,2,-1,1
6607,214131,53657,hotspot_to_hotspot,19,3,1
6608,201537,226994,hotspot_to_hotspot,6,14,1
6609,258055,52716,hotspot_to_hotspot,4,2,1
6610,115286,128836,hotspot_to_random,11,-1,1
6611,235602,134036,hotspot_to_random,14,-1,1
6612,25161,215306,hotspot_to_hotspot,15,5,1
6613,189568,233789,hotspot_to_hotspot,10,16,1
6614,214075,35359,hotspot_to_hotspot,19,15,1
6615,193267,53584,hotspot_to_hotspot,16,3,1
6616,227506,30139,hotspot_to_random,14,-1,1
6617,114649,252262,hotspot_to_random,11,-1,1
6618,227070,187335,hotspot_to_hotspot,14,2,1
6619,118888,33738,hotspot_to_hotspot,13,7,1
6620,186213,257850,hotspot_to_hotspot,2,4,1
6621,12211,180343,hotspot_to_random,8,-1,1
6622,226983,184417,hotspot_to_hotspot,14,19,1
6623,25142,151950,hotspot_to_hotspot,15,1,1
6624,193554,23702,hotspot_to_hotspot,16,8,1
6625,226796,53472,hotspot_to_hotspot,14,3,1
6626,40976,200553,hotspot_to_hotspot,3,6,1
6627,199654,33828,hotspot_to_hotspot,20,7,1
6628,218728,173074,hotspot_to_hotspot,5,9,1
6629,184573,57018,hotspot_to_random,19,-1,1
6630,204874,33729,hotspot_to_hotspot,17,7,1
6631,134906,204701,hotspot_to_hotspot,10,1,1
6632,24157,184359,hotspot_to_hotspot,8,19,1
6633,193336,21976,hotspot_to_hotspot,16,12,1
6634,118992,263325,hotspot_to_hotspot,13,4,1
6635,135741,22921,hotspot_to_hotspot,10,12,1
6636,207199,190157,hotspot_to_hotspot,17,2,1
6637,223147,238935,hotspot_to_hotspot,5,4,1
6638,226814,190921,hotspot_to_hotspot,14,16,1
6639,234224,214056,hotspot_to_hotspot,14,19,1
6640,226849,207609,hotspot_to_hotspot,14,17,1
6641,258023,114473,hotspot_to_hotspot,4,11,1
6642,13937,134347,hotspot_to_hotspot,8,10,1
6643,101893,204456,hotspot_to_hotspot,18,1,1
6644,233744,12275,hotspot_to_hotspot,16,8,1
6645,214508,140890,random,-1,-1,1
6646,139032,185392,hotspot_to_hotspot,20,9,1
6647,204868,201503,hotspot_to_hotspot,17,6,1
6648,155037,178097,random,-1,-1,1
6649,193708,144505,hotspot_to_random,16,-1,1
6650,193584,223081,hotspot_to_hotspot,16,5,1
6651,14284,70483,random,-1,-1,1
6652,242220,43006,random,-1,-1,1
6653,189738,23272,hotspot_to_hotspot,2,12,1
6654,204876,33825,hotspot_to_hotspot,1,7,1
6655,134412,215175,hotspot_to_hotspot,10,6,1
6656,200549,20287,hotspot_to_random,6,-1,1
6657,139162,22735,hotspot_to_hotspot,20,12,1
6658,30673,110115,random,-1,-1,1
6659,23953,23588,hotspot_to_hotspot,15,8,1
6660,194072,258732,hotspot_to_hotspot,16,4,1
6661,199839,21073,hotspot_to_random,20,-1,1
6662,23696,132870,hotspot_to_random,15,-1,1
6663,119437,223144,hotspot_to_hotspot,13,5,1
6664,207738,222022,hotspot_to_hotspot,17,5,1
6665,187385,41575,hotspot_to_random,2,-1,1
6666,233741,258996,hotspot_to_hotspot,16,4,1
6667,138991,125478,hotspot_to_random,20,-1,1
6668,223336,138923,hotspot_to_hotspot,5,20,1
6669,118790,79530,hotspot_to_random,13,-1,1
6670,221968,199819,hotspot_to_hotspot,5,20,1
6671,119442,86199,hotspot_to_random,13,-1,1
6672,184471,69094,hotspot_to_random,19,-1,1
6673,134938,18507,hotspot_to_random,10,-1,1
6674,179935,85654,hotspot_to_random,9,-1,1
6675,234223,24136,hotspot_to_hotspot,14,8,1
6676,53215,139299,hotspot_to_random,3,-1,1
6677,24799,22708,hotspot_to_hotspot,15,12,1
6678,192315,260413,hotspot_to_random,16,-1,1
6679,113445,195,hotspot_to_random,7,-1,1
6680,138655,25158,hotspot_to_hotspot,20,15,1
6681,33802,183979,hotspot_to_random,7,-1,1
6682,118729,186088,hotspot_to_hotspot,13,9,1
6683,233813,201416,hotspot_to_hotspot,16,6,1
6684,228228,172997,hotspot_to_hotspot,14,9,1
6685,218733,23736,hotspot_to_hotspot,5,15,1
6686,114562,22034,hotspot_to_hotspot,11,12,1
6687,23868,135886,hotspot_to_hotspot,15,10,1
6688,23834,115821,hotspot_to_hotspot,15,18,1
6689,92585,24890,hotspot_to_hotspot,18,15,1
6690,257879,208106,hotspot_to_hotspot,4,17,1
6691,116068,190126,hotspot_to_hotspot,18,2,1
6692,227477,187365,hotspot_to_hotspot,14,2,1
6693,115141,249769,hotspot_to_random,11,-1,1
6694,173522,77426,hotspot_to_random,9,-1,1
6695,17321,32916,hotspot_to_random,7,-1,1
6696,197428,112362,hotspot_to_hotspot,17,7,1
6697,119322,92771,hotspot_to_hotspot,13,18,1
6698,116198,151272,hotspot_to_random,11,-1,1
6699,138671,29398,hotspot_to_hotspot,20,3,1
6700,138543,207750,hotspot_to_hotspot,20,17,1
6701,207250,258096,hotspot_to_hotspot,17,4,1
6702,7936,104244,random,-1,-1,1
6703,227246,179984,hotspot_to_hotspot,14,9,1
6704,17387,218722,hotspot_to_hotspot,7,5,1
6705,207735,114598,hotspot_to_hotspot,17,11,1
6706,193661,24188,hotspot_to_hotspot,16,15,1
6707,177819,201545,hotspot_to_hotspot,9,6,1
6708,23631,260361,hotspot_to_random,8,-1,1
6709,190503,134228,hotspot_to_hotspot,2,10,1
6710,17435,114756,hotspot_to_hotspot,7,11,1
6711,227482,23996,hotspot_to_hotspot,14,15,1
6712,139037,23776,hotspot_to_hotspot,20,8,1
6713,250237,189281,random,-1,-1,1
6714,173069,23732,hotspot_to_random,9,-1,1
6715,25155,24886,hotspot_to_hotspot,15,8,1
6716,204632,138957,hotspot_to_hotspot,1,20,1
6717,116282,139178,hotspot_to_hotspot,11,20,1
6718,69592,122243,random,-1,-1,1
6719,53369,214063,hotspot_to_hotspot,3,19,1
6720,227482,190120,hotspot_to_hotspot,14,2,1
6721,185405,263644,hotspot_to_hotspot,9,4,1
6722,177824,226793,hotspot_to_hotspot,9,14,1
6723,262698,12974,hotspot_to_random,4,-1,1
6724,69133,36694,random,-1,-1,1
6725,22744,155355,hotspot_to_random,12,-1,1
6726,223149,193295,hotspot_to_hotspot,5,16,1
6727,114623,238942,hotspot_to_hotspot,11,4,1
6728,193587,122730,hotspot_to_random,16,-1,1
6729,114781,221471,hotspot_to_random,11,-1,1
6730,114454,227068,hotspot_to_hotspot,11,14,1
6731,184407,222970,hotspot_to_hotspot,19,5,1
6732,184223,22727,hotspot_to_hotspot,19,12,1
6733,138659,111715,hotspot_to_random,20,-1,1
6734,186228,106243,hotspot_to_hotspot,2,18,1
6735,225283,220717,hotspot_to_random,14,-1,1
6736,139356,226844,hotspot_to_hotspot,20,14,1
6737,23786,173158,hotspot_to_hotspot,15,9,1
6738,193594,108321,hotspot_to_random,16,-1,1
6739,139256,200627,hotspot_to_hotspot,20,6,1
6740,199825,20719,hotspot_to_random,20,-1,1
6741,201803,138905,hotspot_to_hotspot,6,20,1
6742,106273,33911,hotspot_to_hotspot,18,7,1
6743,134322,138925,hotspot_to_hotspot,10,20,1
6744,23072,23750,hotspot_to_hotspot,12,8,1
6745,22770,201263,hotspot_to_hotspot,12,6,1
6746,12271,92310,hotspot_to_hotspot,8,18,1
6747,201346,204893,hotspot_to_hotspot,6,17,1
6748,221979,23035,hotspot_to_hotspot,5,12,1
6749,262864,53285,hotspot_to_hotspot,4,3,1
6750,139230,181449,hotspot_to_hotspot,20,19,1
6751,187437,178027,hotspot_to_hotspot,2,9,1
6752,190485,115995,hotspot_to_hotspot,10,18,1
6753,245860,74760,random,-1,-1,1
6754,24923,214092,hotspot_to_hotspot,15,19,1
6755,33946,215224,hotspot_to_hotspot,7,5,1
6756,115282,201436,hotspot_to_hotspot,11,6,1
6757,115525,215171,hotspot_to_hotspot,11,6,1
6758,114486,36956,hotspot_to_random,11,-1,1
6759,201261,227036,hotspot_to_hotspot,6,14,1
6760,244417,62192,hotspot_to_random,4,-1,1
6761,204782,24154,hotspot_to_hotspot,1,8,1
6762,207250,223072,hotspot_to_hotspot,17,5,1
6763,139214,201336,hotspot_to_hotspot,20,6,1
6764,159066,156552,random,-1,-1,1
6765,214567,173015,hotspot_to_hotspot,17,9,1
6766,184387,204764,hotspot_to_hotspot,19,17,1
6767,52576,88771,hotspot_to_random,2,-1,1
6768,207875,88371,hotspot_to_random,17,-1,1
6769,118587,23672,hotspot_to_hotspot,13,15,1
6770,23752,200614,hotspot_to_hotspot,15,6,1
6771,193792,138951,hotspot_to_hotspot,16,20,1
6772,187470,24847,hotspot_to_hotspot,2,15,1
6773,118591,139333,hotspot_to_hotspot,13,20,1
6774,92493,135096,hotspot_to_random,18,-1,1
6775,207847,113984,hotspot_to_hotspot,17,11,1
6776,207816,138660,hotspot_to_hotspot,17,20,1
6777,227451,255880,hotspot_to_random,14,-1,1
6778,160837,118900,random,-1,-1,1
6779,200536,24206,hotspot_to_hotspot,6,8,1
6780,119383,186921,hotspot_to_hotspot,13,2,1
6781,204646,183854,hotspot_to_random,1,-1,1
6782,187399,238973,hotspot_to_hotspot,2,4,1
6783,208641,168826,hotspot_to_random,17,-1,1
6784,17242,92542,hotspot_to_hotspot,7,18,1
6785,113440,22928,hotspot_to_hotspot,7,12,1
6786,119259,212590,hotspot_to_hotspot,13,17,1
6787,24881,201007,hotspot_to_hotspot,8,6,1
6788,207215,163126,hotspot_to_hotspot,17,19,1
6789,207697,22879,hotspot_to_hotspot,17,12,1
6790,207246,262663,hotspot_to_hotspot,17,4,1
6791,139010,194011,hotspot_to_hotspot,20,16,1
6792,53312,173087,hotspot_to_hotspot,3,9,1
6793,134818,262030,hotspot_to_hotspot,20,4,1
6794,22933,138563,hotspot_to_hotspot,12,20,1
6795,214051,114422,hotspot_to_hotspot,19,11,1
6796,235596,199688,hotspot_to_hotspot,14,20,1
6797,124858,58589,random,-1,-1,1
6798,193348,133425,hotspot_to_random,16,-1,1
6799,115811,34329,hotspot_to_random,18,-1,1
6800,226955,107480,hotspot_to_random,14,-1,1
6801,78842,261176,random,-1,-1,1
6802,218900,258986,hotspot_to_hotspot,5,4,1
6803,208635,17123,hotspot_to_hotspot,17,7,1
6804,232829,24908,random,-1,-1,1
6805,52928,25955,hotspot_to_random,3,-1,1
6806,119444,52947,hotspot_to_hotspot,13,3,1
6807,29398,257864,hotspot_to_hotspot,3,4,1
6808,179886,186195,hotspot_to_hotspot,9,2,1
6809,24840,45740,hotspot_to_random,15,-1,1
6810,204902,52994,hotspot_to_hotspot,17,3,1
6811,53567,226249,hotspot_to_hotspot,3,14,1
6812,21220,184478,hotspot_to_hotspot,12,19,1
6813,222149,48732,hotspot_to_random,5,-1,1
6814,233681,227329,hotspot_to_hotspot,16,14,1
6815,184281,135713,hotspot_to_hotspot,19,10,1
6816,257859,224027,hotspot_to_random,4,-1,1
6817,150370,191777,hotspot_to_random,1,-1,1
6818,23582,139197,hotspot_to_hotspot,8,20,1
6819,201345,52948,hotspot_to_hotspot,6,3,1
6820,33711,174698,random,-1,-1,1
6821,52557,134971,hotspot_to_hotspot,2,10,1
6822,21231,222131,hotspot_to_hotspot,12,5,1
6823,173140,234155,hotspot_to_hotspot,9,14,1
6824,22028,207659,hotspot_to_hotspot,12,17,1
6825,162888,92316,hotspot_to_hotspot,19,18,1
6826,23610,139330,hotspot_to_hotspot,15,20,1
6827,198933,263320,hotspot_to_hotspot,6,4,1
6828,53336,138617,hotspot_to_hotspot,3,20,1
6829,118930,232535,hotspot_to_random,13,-1,1
6830,33546,139936,random,-1,-1,1
6831,24198,160531,hotspot_to_random,15,-1,1
6832,115509,138458,hotspot_to_hotspot,11,20,1
6833,92835,52953,hotspot_to_hotspot,18,3,1
6834,184602,204899,hotspot_to_hotspot,19,17,1
6835,208117,173047,hotspot_to_hotspot,17,9,1
6836,24924,204641,hotspot_to_hotspot,15,1,1
6837,115788,17163,hotspot_to_hotspot,18,7,1
6838,240528,17370,hotspot_to_hotspot,4,7,1
6839,23752,258035,hotspot_to_hotspot,15,4,1
6840,52378,151595,hotspot_to_hotspot,2,1,1
6841,161270,150244,random,-1,-1,1
6842,116141,138886,hotspot_to_hotspot,11,20,1
6843,185531,79699,random,-1,-1,1
